Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
Kangal Irandal,Subramaniapuram (Original Motion Picture Soundtrack),James Vasanthan;Bellie Raj;Deepa Miriam;Thamarai,17/10/08,322013,70,FALSE,"tamil pop,kollywood,tollywood,telugu pop",0.797,0.452,10,-8.325,1,0.0271,0.275,0.0000645,0.075,0.661,104.998,4
RUNAWAY,RUNAWAY,OneRepublic,26/5/23,143264,62,FALSE,soft pop,0.629,0.691,3,-5.512,0,0.0513,0.0258,0,0.0615,0.766,163.065,4
Yaendi Yaendi,Puli (Original Motion Picture Soundtrack),Devi Sri Prasad;Vijay;Shruti Haasan;Vairamuthu,2/8/15,251919,68,FALSE,"telugu pop,tollywood,tamil dance,tamil pop,kollywood",0.696,0.786,2,-5.877,1,0.0448,0.27,0.0000727,0.137,0.55,142.409,3
Venmathiye,Minnalae,Tippu,14/2/01,326960,63,FALSE,"tamil dance,kannada pop,tamil pop,kollywood,telugu pop,tollywood,sandalwood",0.837,0.351,11,-14.189,1,0.049,0.192,0.00000148,0.35,0.466,124.009,4
You & I,Midnight Memories (Deluxe),One Direction,25/11/13,237932,81,FALSE,,0.574,0.329,1,-6.829,1,0.0274,0.22,0,0.0986,0.356,130.993,4
Warriors,Smoke + Mirrors (Deluxe),Imagine Dragons,23/10/15,170106,53,FALSE,,0.372,0.851,4,-6.238,0,0.0661,0.0964,0.00288,0.238,0.307,78.094,4
Chori Chori Chupke Chupke,Krrish,Udit Narayan;Shreya Ghoshal,28/4/06,388226,50,FALSE,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop",0.41,0.695,6,-4.88,1,0.0853,0.213,0.00000351,0.0644,0.642,89.116,4
Dil Na Diya,Krrish,Kunal Ganjawala,28/4/06,354253,58,FALSE,"kannada pop,marathi pop,bangla pop,bollywood,sandalwood",0.733,0.933,7,-4.583,1,0.105,0.0576,0.0691,0.0615,0.696,132.992,4
Koi Tumsa Nahin,Krrish,Sonu Nigam;Shreya Ghoshal,28/4/06,375346,51,FALSE,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop,bangla pop",0.663,0.762,5,-4.095,1,0.0326,0.17,0.0000106,0.107,0.553,140.022,4
Pyaar Ki Ek Kahani,Krrish,Sonu Nigam;Shreya Ghoshal,28/4/06,388706,56,FALSE,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop,bangla pop",0.698,0.844,6,-4.661,1,0.0645,0.308,0.0000538,0.0707,0.82,79.973,4
Humsafar,Badrinath Ki Dulhania,Akhil Sachdeva;Mansheel Gujral,14/2/17,268463,72,FALSE,"hindi pop,bollywood",0.319,0.552,7,-6.401,1,0.0307,0.719,0,0.144,0.221,93.991,4
"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Garmi (From ""Street Dancer 3D"")",Badshah;Neha Kakkar;Varun Dhawan,26/12/19,182738,64,FALSE,"bollywood,desi,desi hip hop,hindi pop,hindi hip hop,desi pop,gujarati garba",0.788,0.87,9,-5.217,1,0.177,0.123,0.0000143,0.0692,0.884,109.974,4
Dailamo Dailamo,Dishyum (Original Background Score),Vijay Antony;Sangeetha Rajeshwaran,25/1/06,267666,21,FALSE,"tamil dance,kollywood,tamil pop",0.814,0.663,6,-7.802,0,0.0565,0.121,0,0.587,0.815,125.03,4
Unakkul Naane,Patchai Kili Muthucharam (Original Motion Picture Soundtrack),Harris Jayaraj;Bombay Jayashri;Rohini,16/2/07,281040,60,FALSE,"tamil pop,kollywood,tamil dance,tamil indie",0.704,0.676,7,-9.041,0,0.0503,0.73,0.000838,0.0957,0.498,112.999,4
Aadharanjali,"Aadharanjali (From ""Romancham"")",Sushin Shyam;Madhuvanthi Narayan,2/10/22,149278,53,FALSE,"malayalam pop,mollywood,malayalam hip hop",0.702,0.635,0,-8.017,0,0.104,0.268,0.00192,0.0931,0.471,149.955,4
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;Swae Lee;Lil Wayne;Offset,2/6/23,231746,72,FALSE,"rap,hip hop",0.591,0.5,11,-6.206,0,0.0529,0.22,0,0.175,0.201,145.819,4
"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;A$AP Rocky;Roisee,2/6/23,256026,78,FALSE,rap,0.6,0.537,9,-7.777,0,0.0362,0.0468,0.0038,0.206,0.126,90.061,4
"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;Future;Lil Uzi Vert,2/6/23,245240,64,FALSE,"rap,melodic rap,rage rap",0.775,0.555,9,-7.283,0,0.154,0.177,0.00352,0.208,0.271,135.004,4
Danger (Spider) (Offset & JID),METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Offset;JID,2/6/23,205266,59,FALSE,,0.836,0.692,8,-6.248,0,0.126,0.0335,0.000504,0.201,0.288,143.384,4
Hummingbird (Metro Boomin & James Blake),METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;James Blake,2/6/23,319493,66,FALSE,,0.596,0.63,6,-7.807,1,0.102,0.378,0.00407,0.19,0.24,81.408,4
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;Swae Lee;NAV;A Boogie Wit da Hoodie,2/6/23,219453,71,FALSE,melodic rap,0.636,0.537,0,-7.902,1,0.0817,0.481,0,0.113,0.199,140.133,4
Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),EI8HT;Offset,2/6/23,162280,61,FALSE,,0.773,0.805,4,-7.669,0,0.0783,0.266,0.00774,0.11,0.85,109.983,4
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;Don Toliver;Wizkid;BEAM;Toian,2/6/23,195386,64,FALSE,"afrobeats,afrobeat,afropop,azonto,afroswing,afro r&b,afropiano,dancehall",0.929,0.515,5,-8.103,1,0.0629,0.427,0.596,0.226,0.589,101.009,4
Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;Coi Leray,2/6/23,189466,73,FALSE,,0.751,0.3,4,-9.404,0,0.0584,0.199,0.000341,0.127,0.0551,120.097,4
"Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;Don Toliver;Lil Uzi Vert,2/6/23,195320,64,FALSE,"melodic rap,rage rap",0.595,0.65,0,-6.859,0,0.0432,0.183,0.00107,0.175,0.245,144.002,4
"Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;James Blake;A$AP Rocky;21 Savage,2/6/23,209533,61,FALSE,rap,0.858,0.371,1,-9.117,1,0.129,0.243,0.000172,0.121,0.072,123.62,4
"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Don Toliver;21 Savage;2 Chainz,2/6/23,234693,62,FALSE,"southern hip hop,rap",0.699,0.585,2,-6.929,1,0.0587,0.0198,0,0.161,0.285,109.066,4
Nas Morales (Metro Boomin & Nas),METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Metro Boomin;Nas,2/6/23,167093,54,FALSE,"old school hip hop,east coast hip hop,hip hop",0.396,0.66,2,-7.588,1,0.177,0.0903,0.0000118,0.309,0.463,148.563,3
My City,FAST X (Original Motion Picture Soundtrack),24kGoldn;Kane Brown;G Herbo;Fast & Furious: The Fast Saga,19/5/23,149263,48,FALSE,"country,pop country,chicago drill,drill,phonk,drift phonk",0.648,0.676,8,-5.064,1,0.0661,0.161,0,0.0986,0.387,85.024,4
In Your Eyes,Fever,Kylie Minogue,1/10/01,197826,66,FALSE,dance pop,0.689,0.894,6,-6.342,0,0.0672,0.133,0.0000472,0.0681,0.709,123.971,4
In Your Eyes,After Hours,The Weeknd,20/3/20,237520,77,TRUE,,0.667,0.719,7,-5.371,0,0.0346,0.0028,0.0000792,0.0736,0.718,100.019,4
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain;Sachin-Jigar;Shadab Faridi;Altamash Faridi;Amitabh Bhattacharya,22/5/23,189136,62,FALSE,"hindi pop,desi pop,bollywood,gujarati pop,desi,gujarati garba,sufi",0.762,0.717,7,-8.316,0,0.0372,0.315,0.0000187,0.0914,0.958,109.996,4
Thunderstruck,The Razors Edge,AC/DC,24/9/90,292333,87,FALSE,"rock,hard rock,classic rock,rock and roll",0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4
Usure Pogudhey,Raavanan (Original Motion Picture Soundtrack),A.R. Rahman;Karthik;Vairamuthu,3/5/10,366506,40,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,telugu pop,tollywood,kannada pop,malayalam pop,mollywood,tamil dance",0.674,0.662,5,-8.905,1,0.0575,0.285,0.00000326,0.101,0.304,93.027,4
This Is What You Came For,This Is What You Came For,Calvin Harris;Rihanna,29/4/16,221900,79,FALSE,edm,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4
This Is America,This Is America,Childish Gambino,6/5/18,225773,67,TRUE,,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,4
Intentions (feat. Quavo),Changes,Justin Bieber;Quavo,14/2/20,212866,75,FALSE,,0.806,0.546,9,-6.637,1,0.0579,0.298,0,0.102,0.875,147.988,4
Super Freaky Girl - Roman Remix,Super Freaky Girl (Roman Remix),Nicki Minaj,18/8/22,235939,52,TRUE,,0.946,0.885,2,-2.567,1,0.226,0.0616,0.0000504,0.336,0.907,133.002,4
Wolves,Wolves,Selena Gomez;Marshmello,25/10/17,197993,76,FALSE,edm,0.725,0.804,11,-4.614,0,0.0422,0.124,0,0.204,0.31,124.996,4
Chemical,Chemical,Post Malone,14/4/23,184013,74,TRUE,,0.49,0.88,2,-4.856,1,0.0435,0.00154,0,0.103,0.392,169.949,4
Don't Start Now,Don't Start Now,Dua Lipa,31/10/19,183290,74,FALSE,pop,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4
It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),Kygo;Selena Gomez,16/2/17,220780,79,FALSE,tropical house,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4
Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),Witt Lowry;Ava Max,8/6/18,186022,72,TRUE,,0.504,0.788,3,-4.113,0,0.214,0.0132,0,0.363,0.228,169.907,4
I Want It That Way,Millennium,Backstreet Boys,18/5/99,213306,85,FALSE,,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,4
Scared to Be Lonely,Scared to Be Lonely,Martin Garrix;Dua Lipa,27/1/17,220883,79,FALSE,"edm,electronica,progressive house,pop",0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,4
Physical,Future Nostalgia,Dua Lipa,27/3/20,193829,77,FALSE,pop,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,4
Break My Heart,Future Nostalgia,Dua Lipa,27/3/20,221820,79,FALSE,pop,0.73,0.729,4,-3.434,0,0.0884,0.167,0.00000139,0.349,0.467,113.011,4
Love Again,Future Nostalgia,Dua Lipa,27/3/20,258004,78,FALSE,pop,0.659,0.667,11,-4.668,0,0.0339,0.00173,0.0000285,0.1,0.468,115.982,4
IDGAF,Dua Lipa (Deluxe),Dua Lipa,2/6/17,217946,78,TRUE,pop,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,4
Worth It (feat. Kid Ink),Reflection (Deluxe),Fifth Harmony;Kid Ink,30/1/15,224573,78,FALSE,,0.884,0.765,8,-3.865,1,0.0882,0.063,0.00000704,0.118,0.594,99.987,4
The Night We Met (feat. Phoebe Bridgers),13 Reasons Why (Season 2),Lord Huron;Phoebe Bridgers,18/5/18,208173,63,FALSE,,0.423,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.158,3
Capital Letters,Fifty Shades Freed (Original Motion Picture Soundtrack),Hailee Steinfeld;BloodPop®,9/2/18,219373,71,FALSE,,0.667,0.814,0,-5.529,1,0.0736,0.0337,0.00000827,0.0518,0.463,99.911,4
Take You Dancing,Take You Dancing,Jason Derulo,22/7/20,190306,71,FALSE,,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,4
Tightrope,Nobody Is Listening,ZAYN,15/1/21,204746,54,FALSE,,0.644,0.48,4,-8.347,1,0.0328,0.244,0.0173,0.0911,0.449,96.953,4
As It Was,Harry's House,Harry Styles,20/5/22,167303,90,FALSE,,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
Monster,Smoke + Mirrors (Deluxe),Imagine Dragons,16/10/15,249493,62,FALSE,,0.472,0.774,3,-5.383,1,0.0825,0.168,0.00028,0.132,0.443,179.943,4
Drag Me Down,Made In The A.M. (Deluxe Edition),One Direction,13/11/15,192112,79,FALSE,,0.731,0.703,0,-5.672,0,0.0368,0.111,0,0.0657,0.595,138.111,4
Sick of U (with Oliver Tree),Sick of U,BoyWithUke;Oliver Tree,30/9/22,168676,65,TRUE,,0.62,0.814,0,-3.192,1,0.0911,0.306,0,0.0977,0.654,92.714,4
I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,13/5/22,148485,81,FALSE,soft pop,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
Start Again (feat. Logic),13 Reasons Why (Season 2),OneRepublic;Logic,18/5/18,165626,56,FALSE,soft pop,0.568,0.724,1,-5.568,0,0.116,0.164,0,0.0929,0.288,99.18,4
Kids,Oh My My (Deluxe),OneRepublic,2/12/16,238386,37,FALSE,soft pop,0.596,0.739,2,-6.192,1,0.0398,0.0175,0,0.309,0.217,100.003,4
After Hours,After Hours,The Weeknd,20/3/20,361026,82,FALSE,,0.658,0.572,5,-6.099,0,0.0308,0.0811,0.0061,0.121,0.144,108.968,4
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",The Weeknd,23/12/14,252226,72,FALSE,,0.659,0.381,2,-5.922,0,0.0304,0.385,0,0.0972,0.426,119.844,3
Chasing The Sun,The Wanted (Special Edition),The Wanted,1/1/12,198800,68,FALSE,,0.637,0.732,7,-6.209,0,0.0965,0.244,0,0.498,0.68,128.108,4
My Way,My Way,Calvin Harris,16/9/16,219159,75,FALSE,edm,0.818,0.913,4,-3.06,0,0.0426,0.093,0.0000369,0.161,0.536,119.986,4
Dance The Night,Barbie The Album,Dua Lipa,21/7/23,176579,70,FALSE,pop,0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,4
"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,13/7/23,222369,85,FALSE,,0.391,0.084,0,-17.843,1,0.0317,0.953,0,0.0983,0.111,79.449,4
I'm Just Ken,Barbie The Album,Ryan Gosling,21/7/23,222633,59,FALSE,,0.352,0.628,1,-6.259,1,0.0428,0.0264,0.0000474,0.0952,0.387,140.431,4
Speed Drive,Barbie The Album,Charli xcx,21/7/23,117809,61,FALSE,"hyperpop,art pop",0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,4
WATATI (feat. Aldo Ranks),Barbie The Album,KAROL G;Aldo Ranks,21/7/23,166882,44,FALSE,"reggaeton,latin,urbano latino",0.893,0.851,3,-5.342,0,0.0979,0.145,0.0000649,0.319,0.959,110.002,4
Man I Am,Barbie The Album,Sam Smith,21/7/23,187764,45,FALSE,soft pop,0.758,0.771,9,-6.738,0,0.0627,0.00262,0.0000649,0.0257,0.525,121.994,4
Journey To The Real World,Barbie The Album,Tame Impala,21/7/23,87827,43,FALSE,"neo-psychedelic,indie",0.541,0.863,9,-5.992,0,0.0333,0.078,0.0433,0.117,0.492,123.946,4
Hey Blondie,Barbie The Album,Dominic Fike,21/7/23,141807,47,FALSE,,0.722,0.762,6,-8.819,0,0.0443,0.606,0.0159,0.101,0.716,108.007,4
Home,Barbie The Album,HAIM,21/7/23,226057,40,FALSE,,0.763,0.5,1,-13.035,0,0.0911,0.209,0.0104,0.109,0.153,122.02,4
Silver Platter,Barbie The Album,Khalid,21/7/23,165670,42,FALSE,,0.635,0.498,5,-8.724,0,0.0392,0.085,0.00000376,0.174,0.523,72.014,4
Forever & Again,Barbie The Album,The Kid LAROI,21/7/23,139410,45,FALSE,,0.683,0.707,2,-5.488,1,0.0385,0.11,0,0.13,0.548,130.023,4
Angel,Barbie The Album,PinkPantheress,21/7/23,123820,50,FALSE,bedroom pop,0.676,0.693,2,-6.322,1,0.0548,0.18,0.108,0.194,0.617,115.015,4
butterflies,Barbie The Album,GAYLE,21/7/23,136200,39,FALSE,,0.522,0.815,9,-6.762,0,0.0721,0.00246,0.00286,0.0736,0.518,103.922,4
Choose Your Fighter,Barbie The Album,Ava Max,21/7/23,137514,65,FALSE,,0.641,0.862,6,-5.166,0,0.0686,0.00393,0.0000241,0.234,0.64,139.948,4
Barbie Dreams (feat. Kaliii),Barbie The Album,FIFTY FIFTY;Kaliii,21/7/23,149438,45,FALSE,k-pop,0.72,0.794,6,-2.644,1,0.0862,0.378,0,0.122,0.856,138.089,4
Can't Help Falling In Love,The Essential Elvis Presley,Elvis Presley,2007,182116,38,FALSE,"rockabilly,rock and roll",0.455,0.331,2,-11.076,1,0.0265,0.895,0.00000794,0.111,0.346,101.421,3
Bang Bang,Sweet Talker (Deluxe Version),Jessie J;Ariana Grande;Nicki Minaj,10/10/14,199386,81,FALSE,pop,0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,4
Aen Enakku,Naan Avanillai (Original Motion Picture Soundtrack),Jayadev;Sangeetha Rajeshwaran;Sheepa,2007,309106,53,FALSE,"tamil pop,tamil dance,kollywood",0.629,0.785,7,-4.714,0,0.08,0.399,0.00000406,0.0718,0.706,83.963,4
Oru Maalai,Ghajini (Original Motion Picture Soundtrack),Karthik,2005,354240,64,FALSE,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,mollywood,tamil dance",0.805,0.742,0,-6.366,0,0.0396,0.0578,0.000482,0.361,0.717,111.981,4
Vennilave Vennilave Vinnai,Minsara Kanavu (Original Motion Picture Soundtrack),A.R. Rahman;Vairamuthu;Hariharan;Sadhana Sargam,1/1/97,351720,63,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,tamil dance,bhajan,ghazal,devotional,telugu pop",0.634,0.32,6,-12.349,1,0.0305,0.412,0,0.153,0.639,91.016,4
Neruppe,Vettaiyaadu Vilaiyaadu (Original Motion Picture Soundtrack),Harris Jayaraj;Pranko;Solar Sai;Sowmya,8/3/06,290000,64,FALSE,"tamil pop,kollywood,tamil dance",0.852,0.614,11,-8.933,1,0.0779,0.0111,0.000343,0.251,0.57,108.986,4
Paartha Mudhal,Vettaiyaadu Vilaiyaadu (Original Motion Picture Soundtrack),Harris Jayaraj;Unni Menon;Bombay Jayashri,8/3/06,366040,63,FALSE,"tamil pop,kollywood,tamil dance,malayalam pop",0.813,0.536,7,-8.686,0,0.0382,0.0903,0.0000621,0.114,0.792,108.011,4
Un Per Solla (Duet),Minsara Kanna,Sujatha Mohan;Hariharan,9/9/99,308421,32,FALSE,"malayalam pop,mollywood,bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop",0.61,0.508,5,-7.191,1,0.0336,0.424,0.0000219,0.167,0.476,81.965,4
Oh...Ho...Sanam,Dhasavathaaram-Tamil,Kamal Haasan;Mahalakshmi Iyer,4/4/09,331466,44,FALSE,"tamil pop,kollywood,tamil dance,bollywood,desi",0.783,0.748,11,-5.174,1,0.0693,0.286,0.000056,0.373,0.629,100.003,4
Aalaporaan Thamizhan,Mersal (Original Motion Picture Soundtrack),A.R. Rahman;Kailash Kher;Sathyaprakash;Deepak Blue;Pooja AV;Vivek,20/8/17,348373,63,FALSE,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,bhajan,qawwali,tamil indie,tollywood,telugu pop,tamil dance,tamil hip hop",0.699,0.81,5,-7.087,1,0.057,0.263,0.00146,0.109,0.738,135.966,4
Inkem Inkem Inkem Kaavaale,Geetha Govindam,Sid Sriram,10/7/18,266715,56,FALSE,"tollywood,telugu pop,tamil pop,kollywood",0.812,0.537,4,-5.508,1,0.0478,0.412,0.00000131,0.083,0.57,136.945,4
Naan Pizhai,Kaathuvaakula Rendu Kaadhal (Original Motion Picture Soundtrack),Anirudh Ravichander;Ravi G;Shashaa Tirupati;Vignesh Shivan,28/4/22,243570,39,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,hindi pop,bollywood",0.407,0.484,2,-8.436,1,0.0287,0.594,0,0.124,0.497,150.041,3
Kallaimattum Kandal,Dhasavathaaram-Tamil,Hariharan,4/4/09,328080,48,FALSE,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop",0.583,0.667,1,-7.635,1,0.0383,0.0441,0.000144,0.071,0.18,94.882,4
Arjunar Villu,Gilli (Original Motion Picture Soundtrack),Sukhwinder Singh;Manikka Vinayagam;Kabilan,10/3/04,266309,59,FALSE,"bollywood,desi,hindi pop,tamil dance,tamil pop,kollywood",0.766,0.909,2,-6.181,0,0.0693,0.196,0,0.106,0.51,99.958,4
Appadipodu,Gilli (Original Motion Picture Soundtrack),KK;Anuradha Sriram;Pa. Vijay,10/3/04,291275,62,FALSE,"bollywood,hindi pop,desi,tamil dance,tamil pop,kannada pop,kollywood",0.687,0.802,10,-7.078,0,0.157,0.0647,0,0.0522,0.65,168.013,4
Vaseegara,Minnalae,Bombay Jayashri,14/2/01,299146,68,FALSE,"tamil pop,kollywood",0.695,0.293,11,-16.278,0,0.0431,0.596,0.0158,0.132,0.637,143.804,4
"Naa Ready (From ""Leo"")","Naa Ready (From ""Leo"")",Anirudh Ravichander;Vijay;Asal Kolaar;Vishnu Edavan,22/6/23,248181,65,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,tamil indie,malayalam hip hop",0.726,0.805,1,-5.576,1,0.153,0.081,0.00784,0.0318,0.572,87.956,4
Kannmoodi thirakkum,Sachien,Devi Sri Prasad,12/1/05,339445,67,FALSE,"telugu pop,tollywood,tamil dance,tamil pop,kollywood",0.762,0.562,8,-11.63,1,0.0811,0.0861,0.00148,0.0416,0.506,94.958,4
Rendu Kaadhal,Kaathuvaakula Rendu Kaadhal (Original Motion Picture Soundtrack),Anirudh Ravichander;Shakthisree Gopalan;Aishwarya Suresh Bindra;Vignesh Shivan,28/4/22,260125,35,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop",0.367,0.485,2,-9.543,0,0.0339,0.757,0.0746,0.114,0.171,79.833,3
Aasai Aasai,Dhol (Original Motion Picture Soundtrack),Shankar Mahadevan;Sujatha;Kabilan,28/3/13,320880,51,FALSE,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,malayalam pop,mollywood,tamil pop,telugu pop,kollywood",0.52,0.703,4,-7.323,0,0.0533,0.476,0,0.534,0.647,90.088,4
Elangathu - Duet,Pithamagan (Original Motion Picture Soundtrack),Shreya Ghoshal;Palani Barathi;Sriram Parthasarathy,31/3/13,369773,57,FALSE,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,tamil pop,kollywood",0.694,0.479,0,-8.918,1,0.0307,0.358,0,0.194,0.739,143.973,4
Kalaka Povathu,Vasool Raja MBBS (Original Motion Picture Soundtrack),Kamal Haasan;Bharadwaj;Sathyan;Vairamuthu,21/7/04,283866,37,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop",0.792,0.583,7,-11.694,1,0.0316,0.072,0.000224,0.146,0.913,126.049,4
Paathukkulle,Vasool Raja MBBS (Original Motion Picture Soundtrack),KK;Bharadwaj;Shreya Ghoshal;Vairamuthu,21/7/04,328426,38,FALSE,"bollywood,hindi pop,desi,tamil pop,tamil dance,kollywood,kannada pop,marathi pop,bangla pop",0.755,0.613,1,-9.798,1,0.0692,0.135,0.0000605,0.0724,0.705,113.947,4
Seena Thana,Vasool Raja MBBS (Original Motion Picture Soundtrack),Grace;Bharadwaj;Vairamuthu,21/7/04,287640,46,FALSE,"j-rap,tamil pop,tamil dance,kollywood",0.779,0.894,9,-11.063,0,0.168,0.125,0.0000691,0.0519,0.876,82.45,4
Sahaayane,Saattai (Original Motion Picture Soundtrack),D. Imman;Shreya Ghoshal,28/8/12,256933,40,FALSE,"tamil pop,tamil dance,kollywood,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop",0.596,0.517,4,-5.315,0,0.0291,0.67,0.0000223,0.0905,0.674,174.958,3
Kadalenum (From Kadhalar Dhinam),S.P.B and K.J.Jesudas Hits,S. P. Balasubrahmanyam;Swarnalatha,10/5/13,400039,49,FALSE,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood,tamil dance,kollywood",0.662,0.492,3,-13.155,0,0.031,0.0677,0.0000461,0.0907,0.84,99.006,4
Machi Open the Bottle,Mankatha (Original Motion Picture Soundtrack),Yuvan Shankar Raja;Mano;Premgi Amaren;Tippu;Haricharan;Naveen Madhav;Vaali,10/8/11,287213,63,FALSE,"tamil pop,kollywood,tamil dance,tamil hip hop,kannada pop,telugu pop,tollywood,sandalwood,mollywood,malayalam pop",0.485,0.92,5,-6.243,1,0.277,0.664,0.000339,0.216,0.767,169.944,4
